36.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
15:30:24.0 (33495)|USER_INFO|[EXTERNAL]|0056F000006PtYl|gwadmin@gw.jp.kddi.gwdev01|日本標準時|GMT+09:00
15:30:24.0 (56120)|EXECUTION_STARTED
15:30:24.0 (59412)|CODE_UNIT_STARTED|[EXTERNAL]|066N0000000M53g|VFRemote: saDailyReportEditorForAdminCtl invoke(getUserList)
15:30:24.0 (1098130)|METHOD_ENTRY|[1]|01pN0000000aGlH|saDailyReportEditorForAdminCtl.saDailyReportEditorForAdminCtl()
15:30:24.0 (1204269)|METHOD_EXIT|[1]|saDailyReportEditorForAdminCtl
15:30:24.0 (1438155)|METHOD_ENTRY|[234]||System.UserInfo.getUserId()
15:30:24.0 (1477168)|METHOD_EXIT|[234]||System.UserInfo.getUserId()
15:30:24.0 (4160667)|SOQL_EXECUTE_BEGIN|[234]|Aggregations:0|SELECT Id, Profile.Name FROM User WHERE Id = :tmpVar1
15:30:24.0 (8123559)|SOQL_EXECUTE_END|[234]|Rows:1
15:30:24.0 (11122629)|METHOD_ENTRY|[4]|01pN0000000Miks|auConstantCmn.auConstantCmn()
15:30:24.0 (11151599)|METHOD_EXIT|[4]|auConstantCmn
15:30:24.0 (11354976)|METHOD_ENTRY|[244]|01pN0000000aGlH|saDailyReportEditorForAdminCtl.getChildRoles(List<UserRole>, String, Boolean, Boolean)
15:30:24.0 (11742383)|SOQL_EXECUTE_BEGIN|[182]|Aggregations:0|SELECT Id, DeveloperName, Name, ParentRoleId FROM UserRole WHERE PortalType != 'CustomerPortal' ORDER BY DeveloperName ASC NULLS FIRST
15:30:24.0 (16924603)|SOQL_EXECUTE_END|[182]|Rows:267
15:30:24.0 (18380672)|METHOD_ENTRY|[207]|01pN0000000aGlH|saDailyReportEditorForAdminCtl.getChildRoles(List<UserRole>, String, Boolean, Boolean)
15:30:24.0 (19156728)|METHOD_ENTRY|[207]|01pN0000000aGlH|saDailyReportEditorForAdminCtl.getChildRoles(List<UserRole>, String, Boolean, Boolean)
15:30:24.0 (19973402)|METHOD_ENTRY|[207]|01pN0000000aGlH|saDailyReportEditorForAdminCtl.getChildRoles(List<UserRole>, String, Boolean, Boolean)
15:30:24.0 (20872537)|METHOD_ENTRY|[207]|01pN0000000aGlH|saDailyReportEditorForAdminCtl.getChildRoles(List<UserRole>, String, Boolean, Boolean)
15:30:24.0 (32687488)|METHOD_EXIT|[207]|01pN0000000aGlH|saDailyReportEditorForAdminCtl.getChildRoles(List<UserRole>, String, Boolean, Boolean)
15:30:24.0 (43468520)|METHOD_EXIT|[207]|01pN0000000aGlH|saDailyReportEditorForAdminCtl.getChildRoles(List<UserRole>, String, Boolean, Boolean)
15:30:24.0 (43603081)|METHOD_ENTRY|[207]|01pN0000000aGlH|saDailyReportEditorForAdminCtl.getChildRoles(List<UserRole>, String, Boolean, Boolean)
15:30:24.0 (44745574)|METHOD_ENTRY|[207]|01pN0000000aGlH|saDailyReportEditorForAdminCtl.getChildRoles(List<UserRole>, String, Boolean, Boolean)
15:30:24.0 (56494920)|METHOD_EXIT|[207]|01pN0000000aGlH|saDailyReportEditorForAdminCtl.getChildRoles(List<UserRole>, String, Boolean, Boolean)
15:30:24.0 (67476019)|METHOD_EXIT|[207]|01pN0000000aGlH|saDailyReportEditorForAdminCtl.getChildRoles(List<UserRole>, String, Boolean, Boolean)
15:30:24.0 (67610024)|METHOD_ENTRY|[207]|01pN0000000aGlH|saDailyReportEditorForAdminCtl.getChildRoles(List<UserRole>, String, Boolean, Boolean)
15:30:24.0 (68895793)|METHOD_ENTRY|[207]|01pN0000000aGlH|saDailyReportEditorForAdminCtl.getChildRoles(List<UserRole>, String, Boolean, Boolean)
15:30:24.0 (81133589)|METHOD_EXIT|[207]|01pN0000000aGlH|saDailyReportEditorForAdminCtl.getChildRoles(List<UserRole>, String, Boolean, Boolean)
15:30:24.0 (81212037)|METHOD_ENTRY|[207]|01pN0000000aGlH|saDailyReportEditorForAdminCtl.getChildRoles(List<UserRole>, String, Boolean, Boolean)
15:30:24.0 (93184307)|METHOD_EXIT|[207]|01pN0000000aGlH|saDailyReportEditorForAdminCtl.getChildRoles(List<UserRole>, String, Boolean, Boolean)
15:30:24.0 (103666107)|METHOD_EXIT|[207]|01pN0000000aGlH|saDailyReportEditorForAdminCtl.getChildRoles(List<UserRole>, String, Boolean, Boolean)
15:30:24.0 (103850191)|METHOD_ENTRY|[207]|01pN0000000aGlH|saDailyReportEditorForAdminCtl.getChildRoles(List<UserRole>, String, Boolean, Boolean)
15:30:24.0 (105400706)|METHOD_ENTRY|[207]|01pN0000000aGlH|saDailyReportEditorForAdminCtl.getChildRoles(List<UserRole>, String, Boolean, Boolean)
15:30:24.0 (117420066)|METHOD_EXIT|[207]|01pN0000000aGlH|saDailyReportEditorForAdminCtl.getChildRoles(List<UserRole>, String, Boolean, Boolean)
15:30:24.0 (117496977)|METHOD_ENTRY|[207]|01pN0000000aGlH|saDailyReportEditorForAdminCtl.getChildRoles(List<UserRole>, String, Boolean, Boolean)
15:30:24.0 (129454531)|METHOD_EXIT|[207]|01pN0000000aGlH|saDailyReportEditorForAdminCtl.getChildRoles(List<UserRole>, String, Boolean, Boolean)
15:30:24.0 (141207249)|METHOD_EXIT|[207]|01pN0000000aGlH|saDailyReportEditorForAdminCtl.getChildRoles(List<UserRole>, String, Boolean, Boolean)
15:30:24.0 (141391034)|METHOD_ENTRY|[207]|01pN0000000aGlH|saDailyReportEditorForAdminCtl.getChildRoles(List<UserRole>, String, Boolean, Boolean)
15:30:24.0 (143185151)|METHOD_ENTRY|[207]|01pN0000000aGlH|saDailyReportEditorForAdminCtl.getChildRoles(List<UserRole>, String, Boolean, Boolean)
15:30:24.0 (158866459)|METHOD_EXIT|[207]|01pN0000000aGlH|saDailyReportEditorForAdminCtl.getChildRoles(List<UserRole>, String, Boolean, Boolean)
