42.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;NBA,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
10:50:15.0 (83487)|USER_INFO|[EXTERNAL]|005N00000057PfO|thomas.remy+kddi_gwdev01@globalway.co.jp|Japan Standard Time|GMT+09:00
10:50:15.0 (125637)|EXECUTION_STARTED
10:50:15.0 (130011)|CODE_UNIT_STARTED|[EXTERNAL]|066N0000000M4pW|VF: /apex/sadailyreport
10:50:15.0 (288558)|VF_DESERIALIZE_VIEWSTATE_BEGIN|066N0000000M4pW
10:50:15.0 (3639318)|HEAP_ALLOCATE|[72]|Bytes:3
10:50:15.0 (3687257)|HEAP_ALLOCATE|[77]|Bytes:152
10:50:15.0 (3704845)|HEAP_ALLOCATE|[342]|Bytes:408
10:50:15.0 (3720076)|HEAP_ALLOCATE|[355]|Bytes:408
10:50:15.0 (3734254)|HEAP_ALLOCATE|[467]|Bytes:48
10:50:15.0 (3761800)|HEAP_ALLOCATE|[139]|Bytes:6
10:50:15.0 (4688871)|HEAP_ALLOCATE|[50]|Bytes:5
10:50:15.0 (4720930)|HEAP_ALLOCATE|[56]|Bytes:5
10:50:15.0 (4730752)|HEAP_ALLOCATE|[64]|Bytes:7
10:50:15.0 (5464485)|VARIABLE_SCOPE_BEGIN|[3]|saDailyReportCtrl.SOURCE|String|false|true
10:50:15.0 (5482709)|VARIABLE_SCOPE_BEGIN|[4]|saDailyReportCtrl.SOURCE_ID|String|false|true
10:50:15.0 (6460830)|VARIABLE_SCOPE_BEGIN|[25]|auMainTopCompCtrl.TYPE_SCREEN_ACCOUNT_LIST|Integer|false|true
10:50:15.0 (6473068)|VARIABLE_SCOPE_BEGIN|[26]|auMainTopCompCtrl.TYPE_SCREEN_ACTIVITY_LIST|Integer|false|true
10:50:15.0 (6484761)|VARIABLE_SCOPE_BEGIN|[7]|auMainTopCompCtrl.TYPE_SCREEN_CX_SCREEN|Integer|false|true
10:50:15.0 (6491663)|VARIABLE_SCOPE_BEGIN|[8]|auMainTopCompCtrl.TYPE_SCREEN_CX_TIMELINE|Integer|false|true
10:50:15.0 (6502383)|VARIABLE_SCOPE_BEGIN|[9]|auMainTopCompCtrl.TYPE_SCREEN_EVENT_SCHEDULE|Integer|false|true
10:50:15.0 (6509228)|VARIABLE_SCOPE_BEGIN|[10]|auMainTopCompCtrl.TYPE_SCREEN_EVENT_SCHEDULE_LIST|Integer|false|true
10:50:15.0 (6515975)|VARIABLE_SCOPE_BEGIN|[27]|auMainTopCompCtrl.TYPE_SCREEN_FILE_LIST|Integer|false|true
10:50:15.0 (6523189)|VARIABLE_SCOPE_BEGIN|[24]|auMainTopCompCtrl.TYPE_SCREEN_HONBU_DIRECT|Integer|false|true
10:50:15.0 (6530098)|VARIABLE_SCOPE_BEGIN|[11]|auMainTopCompCtrl.TYPE_SCREEN_KNOWLEDGE_DASHBOARD|Integer|false|true
10:50:15.0 (6535879)|VARIABLE_SCOPE_BEGIN|[12]|auMainTopCompCtrl.TYPE_SCREEN_KNOWLEDGE_LIST|Integer|false|true
10:50:15.0 (6541590)|VARIABLE_SCOPE_BEGIN|[15]|auMainTopCompCtrl.TYPE_SCREEN_SA_CHATTER|Integer|false|true
10:50:15.0 (6547537)|VARIABLE_SCOPE_BEGIN|[16]|auMainTopCompCtrl.TYPE_SCREEN_SA_DAILYREPORT|Integer|false|true
10:50:15.0 (6553470)|VARIABLE_SCOPE_BEGIN|[22]|auMainTopCompCtrl.TYPE_SCREEN_SA_DAILYREPORTLIST|Integer|false|true
10:50:15.0 (6559781)|VARIABLE_SCOPE_BEGIN|[18]|auMainTopCompCtrl.TYPE_SCREEN_SA_DOCUMENTS|Integer|false|true
10:50:15.0 (6565916)|VARIABLE_SCOPE_BEGIN|[17]|auMainTopCompCtrl.TYPE_SCREEN_SA_ENQUETE|Integer|false|true
10:50:15.0 (6572084)|VARIABLE_SCOPE_BEGIN|[20]|auMainTopCompCtrl.TYPE_SCREEN_SA_LINKS|Integer|false|true
10:50:15.0 (6579148)|VARIABLE_SCOPE_BEGIN|[13]|auMainTopCompCtrl.TYPE_SCREEN_SA_MESSAGES|Integer|false|true
10:50:15.0 (6585313)|VARIABLE_SCOPE_BEGIN|[19]|auMainTopCompCtrl.TYPE_SCREEN_SA_RANKING|Integer|false|true
10:50:15.0 (6591329)|VARIABLE_SCOPE_BEGIN|[14]|auMainTopCompCtrl.TYPE_SCREEN_SA_REPORTS|Integer|false|true
10:50:15.0 (6597384)|VARIABLE_SCOPE_BEGIN|[23]|auMainTopCompCtrl.TYPE_SCREEN_SA_TODO|Integer|false|true
10:50:15.0 (6603832)|VARIABLE_SCOPE_BEGIN|[21]|auMainTopCompCtrl.TYPE_SCREEN_SA_USRSETTINGS|Integer|false|true
10:50:15.0 (6610399)|VARIABLE_SCOPE_BEGIN|[4]|auMainTopCompCtrl.TYPE_SCREEN_STPD_EVENT|Integer|false|true
10:50:15.0 (6616871)|VARIABLE_SCOPE_BEGIN|[6]|auMainTopCompCtrl.TYPE_SCREEN_STPD_SCREEN|Integer|false|true
10:50:15.0 (6623438)|VARIABLE_SCOPE_BEGIN|[5]|auMainTopCompCtrl.TYPE_SCREEN_STPD_TIMELINE|Integer|false|true
10:50:15.0 (6630291)|VARIABLE_SCOPE_BEGIN|[3]|auMainTopCompCtrl.TYPE_SCREEN_SWITCH|Integer|false|true
10:50:15.0 (7768247)|VF_DESERIALIZE_VIEWSTATE_END
10:50:15.0 (9936549)|SYSTEM_MODE_ENTER|true
10:50:15.0 (10179094)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:284
10:50:15.0 (10198270)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:146
10:50:15.0 (10216343)|METHOD_ENTRY|[1]|01pN0000000Mill|auMainTopCompCtrl.auMainTopCompCtrl()
10:50:15.0 (10223520)|STATEMENT_EXECUTE|[1]
10:50:15.0 (10236765)|STATEMENT_EXECUTE|[1]
10:50:15.0 (10238803)|STATEMENT_EXECUTE|[3]
10:50:15.0 (10245236)|HEAP_ALLOCATE|[3]|Bytes:4
10:50:15.0 (10281265)|VARIABLE_ASSIGNMENT|[3]|auMainTopCompCtrl.TYPE_SCREEN_SWITCH|0
10:50:15.0 (10290065)|STATEMENT_EXECUTE|[4]
10:50:15.0 (10294462)|HEAP_ALLOCATE|[4]|Bytes:4
10:50:15.0 (10309231)|VARIABLE_ASSIGNMENT|[4]|auMainTopCompCtrl.TYPE_SCREEN_STPD_EVENT|11
10:50:15.0 (10314965)|STATEMENT_EXECUTE|[5]
10:50:15.0 (10317842)|HEAP_ALLOCATE|[5]|Bytes:4
10:50:15.0 (10325729)|VARIABLE_ASSIGNMENT|[5]|auMainTopCompCtrl.TYPE_SCREEN_STPD_TIMELINE|12
10:50:15.0 (10331115)|STATEMENT_EXECUTE|[6]
10:50:15.0 (10333360)|HEAP_ALLOCATE|[6]|Bytes:4
10:50:15.0 (10340618)|VARIABLE_ASSIGNMENT|[6]|auMainTopCompCtrl.TYPE_SCREEN_STPD_SCREEN|13
10:50:15.0 (10344543)|STATEMENT_EXECUTE|[7]
10:50:15.0 (10346598)|HEAP_ALLOCATE|[7]|Bytes:4
10:50:15.0 (10352143)|VARIABLE_ASSIGNMENT|[7]|auMainTopCompCtrl.TYPE_SCREEN_CX_SCREEN|21
10:50:15.0 (10355632)|STATEMENT_EXECUTE|[8]
10:50:15.0 (10357881)|HEAP_ALLOCATE|[8]|Bytes:4
10:50:15.0 (10363338)|VARIABLE_ASSIGNMENT|[8]|auMainTopCompCtrl.TYPE_SCREEN_CX_TIMELINE|22
10:50:15.0 (10367712)|STATEMENT_EXECUTE|[9]
10:50:15.0 (10369836)|HEAP_ALLOCATE|[9]|Bytes:4
10:50:15.0 (10375894)|VARIABLE_ASSIGNMENT|[9]|auMainTopCompCtrl.TYPE_SCREEN_EVENT_SCHEDULE|31
10:50:15.0 (10379803)|STATEMENT_EXECUTE|[10]
10:50:15.0 (10382309)|HEAP_ALLOCATE|[10]|Bytes:4
10:50:15.0 (10388242)|VARIABLE_ASSIGNMENT|[10]|auMainTopCompCtrl.TYPE_SCREEN_EVENT_SCHEDULE_LIST|32
10:50:15.0 (10392731)|STATEMENT_EXECUTE|[11]
10:50:15.0 (10395032)|HEAP_ALLOCATE|[11]|Bytes:4
10:50:15.0 (10400750)|VARIABLE_ASSIGNMENT|[11]|auMainTopCompCtrl.TYPE_SCREEN_KNOWLEDGE_DASHBOARD|41
10:50:15.0 (10404903)|STATEMENT_EXECUTE|[12]
10:50:15.0 (10406866)|HEAP_ALLOCATE|[12]|Bytes:4
10:50:15.0 (10413434)|VARIABLE_ASSIGNMENT|[12]|auMainTopCompCtrl.TYPE_SCREEN_KNOWLEDGE_LIST|42
10:50:15.0 (10417216)|STATEMENT_EXECUTE|[13]
10:50:15.0 (10419416)|HEAP_ALLOCATE|[13]|Bytes:4
10:50:15.0 (10425496)|VARIABLE_ASSIGNMENT|[13]|auMainTopCompCtrl.TYPE_SCREEN_SA_MESSAGES|51
10:50:15.0 (10429709)|STATEMENT_EXECUTE|[14]
10:50:15.0 (10431773)|HEAP_ALLOCATE|[14]|Bytes:4
10:50:15.0 (10438667)|VARIABLE_ASSIGNMENT|[14]|auMainTopCompCtrl.TYPE_SCREEN_SA_REPORTS|52
10:50:15.0 (10442124)|STATEMENT_EXECUTE|[15]
10:50:15.0 (10444126)|HEAP_ALLOCATE|[15]|Bytes:4
10:50:15.0 (10449801)|VARIABLE_ASSIGNMENT|[15]|auMainTopCompCtrl.TYPE_SCREEN_SA_CHATTER|53
10:50:15.0 (10453721)|STATEMENT_EXECUTE|[16]
10:50:15.0 (10456023)|HEAP_ALLOCATE|[16]|Bytes:4
10:50:15.0 (10461822)|VARIABLE_ASSIGNMENT|[16]|auMainTopCompCtrl.TYPE_SCREEN_SA_DAILYREPORT|54
10:50:15.0 (10465765)|STATEMENT_EXECUTE|[17]
10:50:15.0 (10467752)|HEAP_ALLOCATE|[17]|Bytes:4
10:50:15.0 (10473784)|VARIABLE_ASSIGNMENT|[17]|auMainTopCompCtrl.TYPE_SCREEN_SA_ENQUETE|55
10:50:15.0 (10479075)|STATEMENT_EXECUTE|[18]
10:50:15.0 (10481523)|HEAP_ALLOCATE|[18]|Bytes:4
10:50:15.0 (10488732)|VARIABLE_ASSIGNMENT|[18]|auMainTopCompCtrl.TYPE_SCREEN_SA_DOCUMENTS|56
10:50:15.0 (10492628)|STATEMENT_EXECUTE|[19]
10:50:15.0 (10494684)|HEAP_ALLOCATE|[19]|Bytes:4
10:50:15.0 (10500915)|VARIABLE_ASSIGNMENT|[19]|auMainTopCompCtrl.TYPE_SCREEN_SA_RANKING|57
10:50:15.0 (10504985)|STATEMENT_EXECUTE|[20]
10:50:15.0 (10507201)|HEAP_ALLOCATE|[20]|Bytes:4
10:50:15.0 (10513695)|VARIABLE_ASSIGNMENT|[20]|auMainTopCompCtrl.TYPE_SCREEN_SA_LINKS|58
10:50:15.0 (10517194)|STATEMENT_EXECUTE|[21]
10:50:15.0 (10519257)|HEAP_ALLOCATE|[21]|Bytes:4
10:50:15.0 (10525439)|VARIABLE_ASSIGNMENT|[21]|auMainTopCompCtrl.TYPE_SCREEN_SA_USRSETTINGS|59
10:50:15.0 (10529394)|STATEMENT_EXECUTE|[22]
10:50:15.0 (10531635)|HEAP_ALLOCATE|[22]|Bytes:4
10:50:15.0 (10537492)|VARIABLE_ASSIGNMENT|[22]|auMainTopCompCtrl.TYPE_SCREEN_SA_DAILYREPORTLIST|60
10:50:15.0 (10541499)|STATEMENT_EXECUTE|[23]
10:50:15.0 (10543586)|HEAP_ALLOCATE|[23]|Bytes:4
10:50:15.0 (10551928)|VARIABLE_ASSIGNMENT|[23]|auMainTopCompCtrl.TYPE_SCREEN_SA_TODO|61
10:50:15.0 (10555676)|STATEMENT_EXECUTE|[24]
10:50:15.0 (10557998)|HEAP_ALLOCATE|[24]|Bytes:4
10:50:15.0 (10563524)|VARIABLE_ASSIGNMENT|[24]|auMainTopCompCtrl.TYPE_SCREEN_HONBU_DIRECT|71
10:50:15.0 (10567309)|STATEMENT_EXECUTE|[25]
10:50:15.0 (10569442)|HEAP_ALLOCATE|[25]|Bytes:4
10:50:15.0 (10575025)|VARIABLE_ASSIGNMENT|[25]|auMainTopCompCtrl.TYPE_SCREEN_ACCOUNT_LIST|81
10:50:15.0 (10578796)|STATEMENT_EXECUTE|[26]
10:50:15.0 (10580913)|HEAP_ALLOCATE|[26]|Bytes:4
10:50:15.0 (10586599)|VARIABLE_ASSIGNMENT|[26]|auMainTopCompCtrl.TYPE_SCREEN_ACTIVITY_LIST|82
