42.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;NBA,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
11:55:52.0 (75887)|USER_INFO|[EXTERNAL]|005N00000057PfO|thomas.remy+kddi_gwdev01@globalway.co.jp|Japan Standard Time|GMT+09:00
11:55:52.0 (113701)|EXECUTION_STARTED
11:55:52.0 (119067)|CODE_UNIT_STARTED|[EXTERNAL]|066N0000000M4pW|VF: /apex/sadailyreport
11:55:52.0 (255208)|VF_DESERIALIZE_VIEWSTATE_BEGIN|066N0000000M4pW
11:55:52.0 (3616102)|HEAP_ALLOCATE|[72]|Bytes:3
11:55:52.0 (3665369)|HEAP_ALLOCATE|[77]|Bytes:152
11:55:52.0 (3682059)|HEAP_ALLOCATE|[342]|Bytes:408
11:55:52.0 (3697135)|HEAP_ALLOCATE|[355]|Bytes:408
11:55:52.0 (3712108)|HEAP_ALLOCATE|[467]|Bytes:48
11:55:52.0 (3738487)|HEAP_ALLOCATE|[139]|Bytes:6
11:55:52.0 (4655181)|HEAP_ALLOCATE|[50]|Bytes:5
11:55:52.0 (4685915)|HEAP_ALLOCATE|[56]|Bytes:5
11:55:52.0 (4695835)|HEAP_ALLOCATE|[64]|Bytes:7
11:55:52.0 (5473156)|VARIABLE_SCOPE_BEGIN|[3]|saDailyReportCtrl.SOURCE|String|false|true
11:55:52.0 (5488134)|VARIABLE_SCOPE_BEGIN|[4]|saDailyReportCtrl.SOURCE_ID|String|false|true
11:55:52.0 (6567738)|VARIABLE_SCOPE_BEGIN|[25]|auMainTopCompCtrl.TYPE_SCREEN_ACCOUNT_LIST|Integer|false|true
11:55:52.0 (6580930)|VARIABLE_SCOPE_BEGIN|[26]|auMainTopCompCtrl.TYPE_SCREEN_ACTIVITY_LIST|Integer|false|true
11:55:52.0 (6589120)|VARIABLE_SCOPE_BEGIN|[7]|auMainTopCompCtrl.TYPE_SCREEN_CX_SCREEN|Integer|false|true
11:55:52.0 (6595589)|VARIABLE_SCOPE_BEGIN|[8]|auMainTopCompCtrl.TYPE_SCREEN_CX_TIMELINE|Integer|false|true
11:55:52.0 (6603185)|VARIABLE_SCOPE_BEGIN|[9]|auMainTopCompCtrl.TYPE_SCREEN_EVENT_SCHEDULE|Integer|false|true
11:55:52.0 (6611848)|VARIABLE_SCOPE_BEGIN|[10]|auMainTopCompCtrl.TYPE_SCREEN_EVENT_SCHEDULE_LIST|Integer|false|true
11:55:52.0 (6618016)|VARIABLE_SCOPE_BEGIN|[27]|auMainTopCompCtrl.TYPE_SCREEN_FILE_LIST|Integer|false|true
11:55:52.0 (6624874)|VARIABLE_SCOPE_BEGIN|[24]|auMainTopCompCtrl.TYPE_SCREEN_HONBU_DIRECT|Integer|false|true
11:55:52.0 (6631230)|VARIABLE_SCOPE_BEGIN|[11]|auMainTopCompCtrl.TYPE_SCREEN_KNOWLEDGE_DASHBOARD|Integer|false|true
11:55:52.0 (6637957)|VARIABLE_SCOPE_BEGIN|[12]|auMainTopCompCtrl.TYPE_SCREEN_KNOWLEDGE_LIST|Integer|false|true
11:55:52.0 (6644956)|VARIABLE_SCOPE_BEGIN|[15]|auMainTopCompCtrl.TYPE_SCREEN_SA_CHATTER|Integer|false|true
11:55:52.0 (6651625)|VARIABLE_SCOPE_BEGIN|[16]|auMainTopCompCtrl.TYPE_SCREEN_SA_DAILYREPORT|Integer|false|true
11:55:52.0 (6657374)|VARIABLE_SCOPE_BEGIN|[22]|auMainTopCompCtrl.TYPE_SCREEN_SA_DAILYREPORTLIST|Integer|false|true
11:55:52.0 (6664814)|VARIABLE_SCOPE_BEGIN|[18]|auMainTopCompCtrl.TYPE_SCREEN_SA_DOCUMENTS|Integer|false|true
11:55:52.0 (6671295)|VARIABLE_SCOPE_BEGIN|[17]|auMainTopCompCtrl.TYPE_SCREEN_SA_ENQUETE|Integer|false|true
11:55:52.0 (6678078)|VARIABLE_SCOPE_BEGIN|[20]|auMainTopCompCtrl.TYPE_SCREEN_SA_LINKS|Integer|false|true
11:55:52.0 (6684909)|VARIABLE_SCOPE_BEGIN|[13]|auMainTopCompCtrl.TYPE_SCREEN_SA_MESSAGES|Integer|false|true
11:55:52.0 (6691098)|VARIABLE_SCOPE_BEGIN|[19]|auMainTopCompCtrl.TYPE_SCREEN_SA_RANKING|Integer|false|true
11:55:52.0 (6697277)|VARIABLE_SCOPE_BEGIN|[14]|auMainTopCompCtrl.TYPE_SCREEN_SA_REPORTS|Integer|false|true
11:55:52.0 (6703509)|VARIABLE_SCOPE_BEGIN|[23]|auMainTopCompCtrl.TYPE_SCREEN_SA_TODO|Integer|false|true
11:55:52.0 (6710122)|VARIABLE_SCOPE_BEGIN|[21]|auMainTopCompCtrl.TYPE_SCREEN_SA_USRSETTINGS|Integer|false|true
11:55:52.0 (6716542)|VARIABLE_SCOPE_BEGIN|[4]|auMainTopCompCtrl.TYPE_SCREEN_STPD_EVENT|Integer|false|true
11:55:52.0 (6723053)|VARIABLE_SCOPE_BEGIN|[6]|auMainTopCompCtrl.TYPE_SCREEN_STPD_SCREEN|Integer|false|true
11:55:52.0 (6729636)|VARIABLE_SCOPE_BEGIN|[5]|auMainTopCompCtrl.TYPE_SCREEN_STPD_TIMELINE|Integer|false|true
11:55:52.0 (6736081)|VARIABLE_SCOPE_BEGIN|[3]|auMainTopCompCtrl.TYPE_SCREEN_SWITCH|Integer|false|true
11:55:52.0 (7972841)|VF_DESERIALIZE_VIEWSTATE_END
11:55:52.0 (10118348)|SYSTEM_MODE_ENTER|true
11:55:52.0 (10363821)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:284
11:55:52.0 (10376889)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:156
11:55:52.0 (10393024)|METHOD_ENTRY|[1]|01pN0000000Mill|auMainTopCompCtrl.auMainTopCompCtrl()
11:55:52.0 (10398986)|STATEMENT_EXECUTE|[1]
11:55:52.0 (10404953)|STATEMENT_EXECUTE|[1]
11:55:52.0 (10406419)|STATEMENT_EXECUTE|[3]
11:55:52.0 (10412862)|HEAP_ALLOCATE|[3]|Bytes:4
11:55:52.0 (10459378)|VARIABLE_ASSIGNMENT|[3]|auMainTopCompCtrl.TYPE_SCREEN_SWITCH|0
11:55:52.0 (10469309)|STATEMENT_EXECUTE|[4]
11:55:52.0 (10473410)|HEAP_ALLOCATE|[4]|Bytes:4
11:55:52.0 (10486452)|VARIABLE_ASSIGNMENT|[4]|auMainTopCompCtrl.TYPE_SCREEN_STPD_EVENT|11
11:55:52.0 (10493070)|STATEMENT_EXECUTE|[5]
11:55:52.0 (10495866)|HEAP_ALLOCATE|[5]|Bytes:4
11:55:52.0 (10503133)|VARIABLE_ASSIGNMENT|[5]|auMainTopCompCtrl.TYPE_SCREEN_STPD_TIMELINE|12
11:55:52.0 (10507876)|STATEMENT_EXECUTE|[6]
11:55:52.0 (10510429)|HEAP_ALLOCATE|[6]|Bytes:4
11:55:52.0 (10517523)|VARIABLE_ASSIGNMENT|[6]|auMainTopCompCtrl.TYPE_SCREEN_STPD_SCREEN|13
11:55:52.0 (10521200)|STATEMENT_EXECUTE|[7]
