38.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;NBA,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
19:25:49.0 (82856)|USER_INFO|[EXTERNAL]|005N00000057RPN|duc.huynhmanh+kddi-gwdev01@globalway.co.jp|日本標準時|GMT+09:00
19:25:49.0 (124939)|EXECUTION_STARTED
19:25:49.0 (130110)|CODE_UNIT_STARTED|[EXTERNAL]|066N0000000M59u|VF: /apex/saReport
19:25:49.0 (603035)|VF_DESERIALIZE_VIEWSTATE_BEGIN|066N0000000M59u
19:25:49.0 (19355044)|HEAP_ALLOCATE|[72]|Bytes:3
19:25:49.0 (19412396)|HEAP_ALLOCATE|[77]|Bytes:152
19:25:49.0 (19428404)|HEAP_ALLOCATE|[342]|Bytes:408
19:25:49.0 (19442309)|HEAP_ALLOCATE|[355]|Bytes:408
19:25:49.0 (19453799)|HEAP_ALLOCATE|[467]|Bytes:48
19:25:49.0 (19479263)|HEAP_ALLOCATE|[139]|Bytes:6
19:25:49.0 (20992778)|HEAP_ALLOCATE|[50]|Bytes:5
19:25:49.0 (21023055)|HEAP_ALLOCATE|[56]|Bytes:5
19:25:49.0 (21032989)|HEAP_ALLOCATE|[64]|Bytes:7
19:25:49.0 (23965848)|VARIABLE_SCOPE_BEGIN|[30]|saReportCtrl.ERROR_CATEGORY_MISSING|String|false|true
19:25:49.0 (23979576)|VARIABLE_SCOPE_BEGIN|[31]|saReportCtrl.ERROR_COMMENT_MISSING|String|false|true
19:25:49.0 (23987478)|VARIABLE_SCOPE_BEGIN|[29]|saReportCtrl.ERROR_TITLE_MISSING|String|false|true
19:25:49.0 (23994984)|VARIABLE_SCOPE_BEGIN|[32]|saReportCtrl.MESSAGE_ASK_FOR_VALIDATION|String|false|true
19:25:49.0 (24002900)|VARIABLE_SCOPE_BEGIN|[33]|saReportCtrl.MESSAGE_PUBLISHED|String|false|true
19:25:49.0 (24010964)|VARIABLE_SCOPE_BEGIN|[34]|saReportCtrl.MESSAGE_TEMPORARY_SAVED|String|false|true
19:25:49.0 (24019787)|VARIABLE_SCOPE_BEGIN|[27]|saReportCtrl.SA_REPORT_STATE_NONE_LABEL|String|false|true
19:25:49.0 (24027936)|VARIABLE_SCOPE_BEGIN|[26]|saReportCtrl.SA_REPORT_STATE_NONE_VALUE|String|false|true
19:25:49.0 (24039389)|VARIABLE_SCOPE_BEGIN|[8]|saReportCtrl.SEARCH_COUNT_AVERAGE_LABEL|String|false|true
19:25:49.0 (24052029)|VARIABLE_SCOPE_BEGIN|[11]|saReportCtrl.SEARCH_COUNT_AVERAGE_VALUE|String|false|true
19:25:49.0 (24062028)|VARIABLE_SCOPE_BEGIN|[7]|saReportCtrl.SEARCH_COUNT_FEW_LABEL|String|false|true
19:25:49.0 (24070625)|VARIABLE_SCOPE_BEGIN|[10]|saReportCtrl.SEARCH_COUNT_FEW_VALUE|String|false|true
19:25:49.0 (24078576)|VARIABLE_SCOPE_BEGIN|[9]|saReportCtrl.SEARCH_COUNT_LOT_LABEL|String|false|true
