38.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;NBA,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
14:49:20.0 (76222)|USER_INFO|[EXTERNAL]|005N00000057RPN|duc.huynhmanh+kddi-gwdev01@globalway.co.jp|日本標準時|GMT+09:00
14:49:20.0 (113696)|EXECUTION_STARTED
14:49:20.0 (118396)|CODE_UNIT_STARTED|[EXTERNAL]|066N0000000F3IS|VF: /apex/auCxKnowledgeTimelinePage
14:49:20.0 (741773)|VF_DESERIALIZE_VIEWSTATE_BEGIN|066N0000000F3IS
14:49:20.0 (7692535)|HEAP_ALLOCATE|[72]|Bytes:3
14:49:20.0 (7728947)|HEAP_ALLOCATE|[77]|Bytes:152
14:49:20.0 (7742235)|HEAP_ALLOCATE|[342]|Bytes:408
14:49:20.0 (7754259)|HEAP_ALLOCATE|[355]|Bytes:408
14:49:20.0 (7766813)|HEAP_ALLOCATE|[467]|Bytes:48
14:49:20.0 (7795860)|HEAP_ALLOCATE|[139]|Bytes:6
14:49:20.0 (10593346)|HEAP_ALLOCATE|[50]|Bytes:5
14:49:20.0 (10620125)|HEAP_ALLOCATE|[56]|Bytes:5
14:49:20.0 (10629578)|HEAP_ALLOCATE|[64]|Bytes:7
14:49:20.0 (14327972)|VARIABLE_SCOPE_BEGIN|[25]|auMainTopCompCtrl.TYPE_SCREEN_ACCOUNT_LIST|Integer|false|true
14:49:20.0 (14342787)|VARIABLE_SCOPE_BEGIN|[26]|auMainTopCompCtrl.TYPE_SCREEN_ACTIVITY_LIST|Integer|false|true
14:49:20.0 (14350068)|VARIABLE_SCOPE_BEGIN|[7]|auMainTopCompCtrl.TYPE_SCREEN_CX_SCREEN|Integer|false|true
14:49:20.0 (14357140)|VARIABLE_SCOPE_BEGIN|[8]|auMainTopCompCtrl.TYPE_SCREEN_CX_TIMELINE|Integer|false|true
14:49:20.0 (14363935)|VARIABLE_SCOPE_BEGIN|[9]|auMainTopCompCtrl.TYPE_SCREEN_EVENT_SCHEDULE|Integer|false|true
14:49:20.0 (14371116)|VARIABLE_SCOPE_BEGIN|[10]|auMainTopCompCtrl.TYPE_SCREEN_EVENT_SCHEDULE_LIST|Integer|false|true
14:49:20.0 (14378448)|VARIABLE_SCOPE_BEGIN|[27]|auMainTopCompCtrl.TYPE_SCREEN_FILE_LIST|Integer|false|true
14:49:20.0 (14384447)|VARIABLE_SCOPE_BEGIN|[24]|auMainTopCompCtrl.TYPE_SCREEN_HONBU_DIRECT|Integer|false|true
14:49:20.0 (14390703)|VARIABLE_SCOPE_BEGIN|[11]|auMainTopCompCtrl.TYPE_SCREEN_KNOWLEDGE_DASHBOARD|Integer|false|true
