42.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;NBA,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
19:14:44.0 (99595)|USER_INFO|[EXTERNAL]|005N00000057RPN|duc.huynhmanh+kddi-gwdev01@globalway.co.jp|日本標準時|GMT+09:00
19:14:44.0 (136329)|EXECUTION_STARTED
19:14:44.0 (140389)|CODE_UNIT_STARTED|[EXTERNAL]|066N0000000M4pW|VF: /apex/saDailyReport
19:14:44.0 (802096)|VF_DESERIALIZE_VIEWSTATE_BEGIN|066N0000000M4pW
19:14:44.0 (5896439)|HEAP_ALLOCATE|[72]|Bytes:3
19:14:44.0 (5946463)|HEAP_ALLOCATE|[77]|Bytes:152
19:14:44.0 (5964415)|HEAP_ALLOCATE|[342]|Bytes:408
19:14:44.0 (5979020)|HEAP_ALLOCATE|[355]|Bytes:408
19:14:44.0 (5990646)|HEAP_ALLOCATE|[467]|Bytes:48
19:14:44.0 (6018898)|HEAP_ALLOCATE|[139]|Bytes:6
19:14:44.0 (6639935)|HEAP_ALLOCATE|[50]|Bytes:5
19:14:44.0 (6671291)|HEAP_ALLOCATE|[56]|Bytes:5
19:14:44.0 (6681289)|HEAP_ALLOCATE|[64]|Bytes:7
19:14:44.0 (8638086)|VARIABLE_SCOPE_BEGIN|[51]|saDailyReportCtrl.ERROR_COMMENT_DELETE_OTHER_USER|String|false|true
19:14:44.0 (8653972)|VARIABLE_SCOPE_BEGIN|[49]|saDailyReportCtrl.ERROR_COMMENT_MISSING|String|false|true
19:14:44.0 (8661184)|VARIABLE_SCOPE_BEGIN|[50]|saDailyReportCtrl.ERROR_COMMENT_UPDATE_OTHER_USER|String|false|true
19:14:44.0 (8668504)|VARIABLE_SCOPE_BEGIN|[53]|saDailyReportCtrl.INFO_COMMENT_DELETED|String|false|true
19:14:44.0 (8675129)|VARIABLE_SCOPE_BEGIN|[52]|saDailyReportCtrl.INFO_COMMENT_POSTED|String|false|true
19:14:44.0 (8682799)|VARIABLE_SCOPE_BEGIN|[3]|saDailyReportCtrl.SOURCE|String|false|true
19:14:44.0 (10407070)|VARIABLE_SCOPE_BEGIN|[25]|auMainTopCompCtrl.TYPE_SCREEN_ACCOUNT_LIST|Integer|false|true
19:14:44.0 (10419443)|VARIABLE_SCOPE_BEGIN|[26]|auMainTopCompCtrl.TYPE_SCREEN_ACTIVITY_LIST|Integer|false|true
19:14:44.0 (10426474)|VARIABLE_SCOPE_BEGIN|[7]|auMainTopCompCtrl.TYPE_SCREEN_CX_SCREEN|Integer|false|true
19:14:44.0 (10433086)|VARIABLE_SCOPE_BEGIN|[8]|auMainTopCompCtrl.TYPE_SCREEN_CX_TIMELINE|Integer|false|true
19:14:44.0 (10440017)|VARIABLE_SCOPE_BEGIN|[9]|auMainTopCompCtrl.TYPE_SCREEN_EVENT_SCHEDULE|Integer|false|true
19:14:44.0 (10446228)|VARIABLE_SCOPE_BEGIN|[10]|auMainTopCompCtrl.TYPE_SCREEN_EVENT_SCHEDULE_LIST|Integer|false|true
19:14:44.0 (10452257)|VARIABLE_SCOPE_BEGIN|[27]|auMainTopCompCtrl.TYPE_SCREEN_FILE_LIST|Integer|false|true
19:14:44.0 (10457780)|VARIABLE_SCOPE_BEGIN|[24]|auMainTopCompCtrl.TYPE_SCREEN_HONBU_DIRECT|Integer|false|true
19:14:44.0 (10463596)|VARIABLE_SCOPE_BEGIN|[11]|auMainTopCompCtrl.TYPE_SCREEN_KNOWLEDGE_DASHBOARD|Integer|false|true
19:14:44.0 (10470279)|VARIABLE_SCOPE_BEGIN|[12]|auMainTopCompCtrl.TYPE_SCREEN_KNOWLEDGE_LIST|Integer|false|true
19:14:44.0 (10476098)|VARIABLE_SCOPE_BEGIN|[15]|auMainTopCompCtrl.TYPE_SCREEN_SA_CHATTER|Integer|false|true
19:14:44.0 (10481832)|VARIABLE_SCOPE_BEGIN|[16]|auMainTopCompCtrl.TYPE_SCREEN_SA_DAILYREPORT|Integer|false|true
19:14:44.0 (10487667)|VARIABLE_SCOPE_BEGIN|[22]|auMainTopCompCtrl.TYPE_SCREEN_SA_DAILYREPORTLIST|Integer|false|true
19:14:44.0 (10494509)|VARIABLE_SCOPE_BEGIN|[18]|auMainTopCompCtrl.TYPE_SCREEN_SA_DOCUMENTS|Integer|false|true
19:14:44.0 (10500484)|VARIABLE_SCOPE_BEGIN|[17]|auMainTopCompCtrl.TYPE_SCREEN_SA_ENQUETE|Integer|false|true
19:14:44.0 (10506458)|VARIABLE_SCOPE_BEGIN|[20]|auMainTopCompCtrl.TYPE_SCREEN_SA_LINKS|Integer|false|true
19:14:44.0 (10512314)|VARIABLE_SCOPE_BEGIN|[13]|auMainTopCompCtrl.TYPE_SCREEN_SA_MESSAGES|Integer|false|true
19:14:44.0 (10518489)|VARIABLE_SCOPE_BEGIN|[19]|auMainTopCompCtrl.TYPE_SCREEN_SA_RANKING|Integer|false|true
19:14:44.0 (10524510)|VARIABLE_SCOPE_BEGIN|[14]|auMainTopCompCtrl.TYPE_SCREEN_SA_REPORTS|Integer|false|true
19:14:44.0 (10530526)|VARIABLE_SCOPE_BEGIN|[23]|auMainTopCompCtrl.TYPE_SCREEN_SA_TODO|Integer|false|true
19:14:44.0 (10536854)|VARIABLE_SCOPE_BEGIN|[21]|auMainTopCompCtrl.TYPE_SCREEN_SA_USRSETTINGS|Integer|false|true
19:14:44.0 (10542949)|VARIABLE_SCOPE_BEGIN|[4]|auMainTopCompCtrl.TYPE_SCREEN_STPD_EVENT|Integer|false|true
19:14:44.0 (10549154)|VARIABLE_SCOPE_BEGIN|[6]|auMainTopCompCtrl.TYPE_SCREEN_STPD_SCREEN|Integer|false|true
19:14:44.0 (10555431)|VARIABLE_SCOPE_BEGIN|[5]|auMainTopCompCtrl.TYPE_SCREEN_STPD_TIMELINE|Integer|false|true
19:14:44.0 (10561600)|VARIABLE_SCOPE_BEGIN|[3]|auMainTopCompCtrl.TYPE_SCREEN_SWITCH|Integer|false|true
19:14:44.0 (14320145)|VF_DESERIALIZE_VIEWSTATE_END
19:14:44.0 (17915073)|SYSTEM_MODE_ENTER|true
19:14:44.0 (18179192)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:284
19:14:44.0 (18205750)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:160
19:14:44.0 (18227471)|METHOD_ENTRY|[1]|01pN0000000Mill|auMainTopCompCtrl.auMainTopCompCtrl()
19:14:44.0 (18234187)|STATEMENT_EXECUTE|[1]
19:14:44.0 (18241852)|STATEMENT_EXECUTE|[1]
19:14:44.0 (18244086)|STATEMENT_EXECUTE|[3]
19:14:44.0 (18252859)|HEAP_ALLOCATE|[3]|Bytes:4
19:14:44.0 (18281438)|VARIABLE_ASSIGNMENT|[3]|auMainTopCompCtrl.TYPE_SCREEN_SWITCH|0
19:14:44.0 (18286790)|STATEMENT_EXECUTE|[4]
19:14:44.0 (18290284)|HEAP_ALLOCATE|[4]|Bytes:4
19:14:44.0 (18298541)|VARIABLE_ASSIGNMENT|[4]|auMainTopCompCtrl.TYPE_SCREEN_STPD_EVENT|11
19:14:44.0 (18302516)|STATEMENT_EXECUTE|[5]
19:14:44.0 (18304849)|HEAP_ALLOCATE|[5]|Bytes:4
19:14:44.0 (18311460)|VARIABLE_ASSIGNMENT|[5]|auMainTopCompCtrl.TYPE_SCREEN_STPD_TIMELINE|12
19:14:44.0 (18315864)|STATEMENT_EXECUTE|[6]
19:14:44.0 (18318079)|HEAP_ALLOCATE|[6]|Bytes:4
19:14:44.0 (18324557)|VARIABLE_ASSIGNMENT|[6]|auMainTopCompCtrl.TYPE_SCREEN_STPD_SCREEN|13
19:14:44.0 (18328521)|STATEMENT_EXECUTE|[7]
19:14:44.0 (18330837)|HEAP_ALLOCATE|[7]|Bytes:4
19:14:44.0 (18336202)|VARIABLE_ASSIGNMENT|[7]|auMainTopCompCtrl.TYPE_SCREEN_CX_SCREEN|21
19:14:44.0 (18339923)|STATEMENT_EXECUTE|[8]
19:14:44.0 (18342687)|HEAP_ALLOCATE|[8]|Bytes:4
19:14:44.0 (18348011)|VARIABLE_ASSIGNMENT|[8]|auMainTopCompCtrl.TYPE_SCREEN_CX_TIMELINE|22
19:14:44.0 (18351431)|STATEMENT_EXECUTE|[9]
19:14:44.0 (18353811)|HEAP_ALLOCATE|[9]|Bytes:4
19:14:44.0 (18359770)|VARIABLE_ASSIGNMENT|[9]|auMainTopCompCtrl.TYPE_SCREEN_EVENT_SCHEDULE|31
19:14:44.0 (18363522)|STATEMENT_EXECUTE|[10]
19:14:44.0 (18365764)|HEAP_ALLOCATE|[10]|Bytes:4
19:14:44.0 (18371473)|VARIABLE_ASSIGNMENT|[10]|auMainTopCompCtrl.TYPE_SCREEN_EVENT_SCHEDULE_LIST|32
19:14:44.0 (18374955)|STATEMENT_EXECUTE|[11]
19:14:44.0 (18377318)|HEAP_ALLOCATE|[11]|Bytes:4
19:14:44.0 (18383191)|VARIABLE_ASSIGNMENT|[11]|auMainTopCompCtrl.TYPE_SCREEN_KNOWLEDGE_DASHBOARD|41
19:14:44.0 (18386650)|STATEMENT_EXECUTE|[12]
19:14:44.0 (18388532)|HEAP_ALLOCATE|[12]|Bytes:4
19:14:44.0 (18394542)|VARIABLE_ASSIGNMENT|[12]|auMainTopCompCtrl.TYPE_SCREEN_KNOWLEDGE_LIST|42
19:14:44.0 (18398313)|STATEMENT_EXECUTE|[13]
19:14:44.0 (18400498)|HEAP_ALLOCATE|[13]|Bytes:4
19:14:44.0 (18406832)|VARIABLE_ASSIGNMENT|[13]|auMainTopCompCtrl.TYPE_SCREEN_SA_MESSAGES|51
19:14:44.0 (18410933)|STATEMENT_EXECUTE|[14]
19:14:44.0 (18412879)|HEAP_ALLOCATE|[14]|Bytes:4
19:14:44.0 (18418982)|VARIABLE_ASSIGNMENT|[14]|auMainTopCompCtrl.TYPE_SCREEN_SA_REPORTS|52
19:14:44.0 (18422810)|STATEMENT_EXECUTE|[15]
19:14:44.0 (18424993)|HEAP_ALLOCATE|[15]|Bytes:4
19:14:44.0 (18430569)|VARIABLE_ASSIGNMENT|[15]|auMainTopCompCtrl.TYPE_SCREEN_SA_CHATTER|53
19:14:44.0 (18434032)|STATEMENT_EXECUTE|[16]
19:14:44.0 (18436446)|HEAP_ALLOCATE|[16]|Bytes:4
19:14:44.0 (18442482)|VARIABLE_ASSIGNMENT|[16]|auMainTopCompCtrl.TYPE_SCREEN_SA_DAILYREPORT|54
19:14:44.0 (18445733)|STATEMENT_EXECUTE|[17]
19:14:44.0 (18447970)|HEAP_ALLOCATE|[17]|Bytes:4
19:14:44.0 (18454250)|VARIABLE_ASSIGNMENT|[17]|auMainTopCompCtrl.TYPE_SCREEN_SA_ENQUETE|55
19:14:44.0 (18457774)|STATEMENT_EXECUTE|[18]
19:14:44.0 (18459912)|HEAP_ALLOCATE|[18]|Bytes:4
19:14:44.0 (18465688)|VARIABLE_ASSIGNMENT|[18]|auMainTopCompCtrl.TYPE_SCREEN_SA_DOCUMENTS|56
19:14:44.0 (18469511)|STATEMENT_EXECUTE|[19]
19:14:44.0 (18471589)|HEAP_ALLOCATE|[19]|Bytes:4
19:14:44.0 (18477817)|VARIABLE_ASSIGNMENT|[19]|auMainTopCompCtrl.TYPE_SCREEN_SA_RANKING|57
19:14:44.0 (18481529)|STATEMENT_EXECUTE|[20]
19:14:44.0 (18483481)|HEAP_ALLOCATE|[20]|Bytes:4
19:14:44.0 (18489413)|VARIABLE_ASSIGNMENT|[20]|auMainTopCompCtrl.TYPE_SCREEN_SA_LINKS|58
19:14:44.0 (18493522)|STATEMENT_EXECUTE|[21]
19:14:44.0 (18495563)|HEAP_ALLOCATE|[21]|Bytes:4
19:14:44.0 (18501961)|VARIABLE_ASSIGNMENT|[21]|auMainTopCompCtrl.TYPE_SCREEN_SA_USRSETTINGS|59
19:14:44.0 (18506164)|STATEMENT_EXECUTE|[22]
19:14:44.0 (18508243)|HEAP_ALLOCATE|[22]|Bytes:4
19:14:44.0 (18514159)|VARIABLE_ASSIGNMENT|[22]|auMainTopCompCtrl.TYPE_SCREEN_SA_DAILYREPORTLIST|60
19:14:44.0 (18518066)|STATEMENT_EXECUTE|[23]
19:14:44.0 (18520296)|HEAP_ALLOCATE|[23]|Bytes:4
19:14:44.0 (18528541)|VARIABLE_ASSIGNMENT|[23]|auMainTopCompCtrl.TYPE_SCREEN_SA_TODO|61
19:14:44.0 (18532588)|STATEMENT_EXECUTE|[24]
19:14:44.0 (18534811)|HEAP_ALLOCATE|[24]|Bytes:4
19:14:44.0 (18540434)|VARIABLE_ASSIGNMENT|[24]|auMainTopCompCtrl.TYPE_SCREEN_HONBU_DIRECT|71
