36.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
15:30:30.0 (310058)|USER_INFO|[EXTERNAL]|0056F000006PtYl|gwadmin@gw.jp.kddi.gwdev01|日本標準時|GMT+09:00
15:30:30.0 (348627)|EXECUTION_STARTED
15:30:30.0 (352695)|CODE_UNIT_STARTED|[EXTERNAL]|066N0000000M53g|VF: /apex/sadailyreporteditorforadmin
15:30:30.0 (14408563)|METHOD_ENTRY|[1]|01pN0000000aGlH|saDailyReportEditorForAdminCtl.saDailyReportEditorForAdminCtl()
15:30:30.0 (14480558)|METHOD_EXIT|[1]|saDailyReportEditorForAdminCtl
15:30:30.0 (20294747)|METHOD_ENTRY|[808]|01pN0000000aGlH|saDailyReportEditorForAdminCtl.InquiryManage.refresh()
15:30:30.0 (23292491)|METHOD_EXIT|[808]|01pN0000000aGlH|saDailyReportEditorForAdminCtl.InquiryManage.refresh()
15:30:30.0 (31979814)|METHOD_ENTRY|[816]|01pN0000000aGlH|saDailyReportEditorForAdminCtl.InquiryManage.refresh()
15:30:30.0 (33448983)|METHOD_EXIT|[816]|01pN0000000aGlH|saDailyReportEditorForAdminCtl.InquiryManage.refresh()
15:30:30.0 (39844313)|METHOD_ENTRY|[221]|01pN0000000aGlH|saDailyReportEditorForAdminCtl.isUserProfileEvolva()
15:30:30.0 (44646304)|METHOD_ENTRY|[4]|01pN0000000Miks|auConstantCmn.auConstantCmn()
15:30:30.0 (44692436)|METHOD_EXIT|[4]|auConstantCmn
15:30:30.0 (44744514)|METHOD_EXIT|[221]|01pN0000000aGlH|saDailyReportEditorForAdminCtl.isUserProfileEvolva()
15:30:30.0 (44763905)|METHOD_ENTRY|[221]|01pN0000000aGlH|saDailyReportEditorForAdminCtl.getChildRoles(List<UserRole>, String, Boolean, Boolean)
15:30:30.0 (45344036)|SOQL_EXECUTE_BEGIN|[182]|Aggregations:0|SELECT Id, DeveloperName, Name, ParentRoleId FROM UserRole WHERE PortalType != 'CustomerPortal' ORDER BY DeveloperName ASC NULLS FIRST
15:30:30.0 (50587557)|SOQL_EXECUTE_END|[182]|Rows:267
15:30:30.0 (67839722)|METHOD_EXIT|[221]|01pN0000000aGlH|saDailyReportEditorForAdminCtl.getChildRoles(List<UserRole>, String, Boolean, Boolean)
15:30:30.0 (79131797)|METHOD_ENTRY|[1003]|01pN0000000aGlH|saDailyReportEditorForAdminCtl.getUserList(String, String, String, String)
15:30:30.0 (79460624)|METHOD_ENTRY|[303]||System.UserInfo.getUserId()
15:30:30.0 (79493421)|METHOD_EXIT|[303]||System.UserInfo.getUserId()
15:30:30.0 (79794477)|SOQL_EXECUTE_BEGIN|[303]|Aggregations:0|SELECT Id, Profile.Name FROM User WHERE Id = :tmpVar1
15:30:30.0 (84116679)|SOQL_EXECUTE_END|[303]|Rows:1
15:30:30.0 (84508129)|METHOD_ENTRY|[310]|01pN0000000aGlH|saDailyReportEditorForAdminCtl.getChildRoles(List<UserRole>, String, Boolean, Boolean)
15:30:30.0 (84855319)|SOQL_EXECUTE_BEGIN|[182]|Aggregations:0|SELECT Id, DeveloperName, Name, ParentRoleId FROM UserRole WHERE PortalType != 'CustomerPortal' ORDER BY DeveloperName ASC NULLS FIRST
15:30:30.0 (88907801)|SOQL_EXECUTE_END|[182]|Rows:267
15:30:30.0 (90254168)|METHOD_ENTRY|[207]|01pN0000000aGlH|saDailyReportEditorForAdminCtl.getChildRoles(List<UserRole>, String, Boolean, Boolean)
15:30:30.0 (91224917)|METHOD_ENTRY|[207]|01pN0000000aGlH|saDailyReportEditorForAdminCtl.getChildRoles(List<UserRole>, String, Boolean, Boolean)
15:30:30.0 (92260718)|METHOD_ENTRY|[207]|01pN0000000aGlH|saDailyReportEditorForAdminCtl.getChildRoles(List<UserRole>, String, Boolean, Boolean)
15:30:30.0 (93406551)|METHOD_ENTRY|[207]|01pN0000000aGlH|saDailyReportEditorForAdminCtl.getChildRoles(List<UserRole>, String, Boolean, Boolean)
