38.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;NBA,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
17:44:59.0 (68059)|USER_INFO|[EXTERNAL]|0056F000006PtYl|gwadmin@gw.jp.kddi.gwdev01|日本標準時|GMT+09:00
17:44:59.0 (96844)|EXECUTION_STARTED
17:44:59.0 (100714)|CODE_UNIT_STARTED|[EXTERNAL]|066N0000000M59u|VF: /apex/saReport
17:44:59.0 (508836)|VF_DESERIALIZE_VIEWSTATE_BEGIN|066N0000000M59u
17:44:59.0 (5128703)|HEAP_ALLOCATE|[72]|Bytes:3
17:44:59.0 (5157314)|HEAP_ALLOCATE|[77]|Bytes:152
17:44:59.0 (5168920)|HEAP_ALLOCATE|[342]|Bytes:408
17:44:59.0 (5181343)|HEAP_ALLOCATE|[355]|Bytes:408
17:44:59.0 (5192231)|HEAP_ALLOCATE|[467]|Bytes:48
17:44:59.0 (5213129)|HEAP_ALLOCATE|[139]|Bytes:6
17:44:59.0 (6498100)|HEAP_ALLOCATE|[50]|Bytes:5
17:44:59.0 (6520087)|HEAP_ALLOCATE|[56]|Bytes:5
17:44:59.0 (6529836)|HEAP_ALLOCATE|[64]|Bytes:7
17:44:59.0 (8581351)|VARIABLE_SCOPE_BEGIN|[30]|saReportCtrl.ERROR_CATEGORY_MISSING|String|false|true
17:44:59.0 (8593616)|VARIABLE_SCOPE_BEGIN|[31]|saReportCtrl.ERROR_COMMENT_MISSING|String|false|true
17:44:59.0 (8601576)|VARIABLE_SCOPE_BEGIN|[29]|saReportCtrl.ERROR_TITLE_MISSING|String|false|true
17:44:59.0 (8609775)|VARIABLE_SCOPE_BEGIN|[32]|saReportCtrl.MESSAGE_ASK_FOR_VALIDATION|String|false|true
17:44:59.0 (8617791)|VARIABLE_SCOPE_BEGIN|[33]|saReportCtrl.MESSAGE_PUBLISHED|String|false|true
17:44:59.0 (8626034)|VARIABLE_SCOPE_BEGIN|[27]|saReportCtrl.SA_REPORT_STATE_NONE_LABEL|String|false|true
17:44:59.0 (8633805)|VARIABLE_SCOPE_BEGIN|[26]|saReportCtrl.SA_REPORT_STATE_NONE_VALUE|String|false|true
17:44:59.0 (8641563)|VARIABLE_SCOPE_BEGIN|[8]|saReportCtrl.SEARCH_COUNT_AVERAGE_LABEL|String|false|true
17:44:59.0 (8649701)|VARIABLE_SCOPE_BEGIN|[11]|saReportCtrl.SEARCH_COUNT_AVERAGE_VALUE|String|false|true
