38.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;NBA,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
20:54:08.0 (68259)|USER_INFO|[EXTERNAL]|005N00000057RPN|duc.huynhmanh+kddi-gwdev01@globalway.co.jp|日本標準時|GMT+09:00
20:54:08.0 (102061)|EXECUTION_STARTED
20:54:08.0 (105876)|CODE_UNIT_STARTED|[EXTERNAL]|066N0000000F3A9|VF: /apex/auCXKnowledgeListPage
20:54:08.0 (243180)|VF_DESERIALIZE_VIEWSTATE_BEGIN|066N0000000F3A9
20:54:08.0 (4252186)|HEAP_ALLOCATE|[72]|Bytes:3
20:54:08.0 (4285191)|HEAP_ALLOCATE|[77]|Bytes:152
20:54:08.0 (4298696)|HEAP_ALLOCATE|[342]|Bytes:408
20:54:08.0 (4311500)|HEAP_ALLOCATE|[355]|Bytes:408
20:54:08.0 (4322187)|HEAP_ALLOCATE|[467]|Bytes:48
20:54:08.0 (4345883)|HEAP_ALLOCATE|[139]|Bytes:6
20:54:08.0 (4368702)|HEAP_ALLOCATE|[50]|Bytes:5
20:54:08.0 (4386625)|HEAP_ALLOCATE|[56]|Bytes:5
20:54:08.0 (4394883)|HEAP_ALLOCATE|[64]|Bytes:7
20:54:08.0 (7092893)|VARIABLE_SCOPE_BEGIN|[27]|auCXKnowledgeListCtrl.COOKIE_CATEGORY|String|false|true
20:54:08.0 (7106215)|VARIABLE_SCOPE_BEGIN|[29]|auCXKnowledgeListCtrl.COOKIE_EXPIRATION_DATE|Integer|false|true
20:54:08.0 (7114154)|VARIABLE_SCOPE_BEGIN|[22]|auCXKnowledgeListCtrl.COOKIE_FAVORITE|String|false|true
20:54:08.0 (7120510)|VARIABLE_SCOPE_BEGIN|[21]|auCXKnowledgeListCtrl.COOKIE_FREETEXT|String|false|true
20:54:08.0 (7127313)|VARIABLE_SCOPE_BEGIN|[28]|auCXKnowledgeListCtrl.COOKIE_LABEL_INIT_SEARCH_FLG|String|false|true
20:54:08.0 (7134841)|VARIABLE_SCOPE_BEGIN|[18]|auCXKnowledgeListCtrl.COOKIE_PREFIX|String|false|true
20:54:08.0 (7141293)|VARIABLE_SCOPE_BEGIN|[23]|auCXKnowledgeListCtrl.COOKIE_SHISHA|String|false|true
