36.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;NBA,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
11:03:20.0 (89735)|USER_INFO|[EXTERNAL]|005N00000057PfO|thomas.remy+kddi_gwdev01@globalway.co.jp|Japan Standard Time|GMT+09:00
11:03:20.0 (132221)|EXECUTION_STARTED
11:03:20.0 (137927)|CODE_UNIT_STARTED|[EXTERNAL]|066N0000000M53g|VF: /apex/saDailyReportEditorForAdmin
11:03:20.0 (316721)|VF_DESERIALIZE_VIEWSTATE_BEGIN|066N0000000M53g
11:03:20.0 (5311983)|HEAP_ALLOCATE|[72]|Bytes:3
11:03:20.0 (5365264)|HEAP_ALLOCATE|[77]|Bytes:152
11:03:20.0 (5382858)|HEAP_ALLOCATE|[342]|Bytes:408
11:03:20.0 (5397645)|HEAP_ALLOCATE|[355]|Bytes:408
11:03:20.0 (5410027)|HEAP_ALLOCATE|[467]|Bytes:48
11:03:20.0 (5438261)|HEAP_ALLOCATE|[139]|Bytes:6
11:03:20.0 (5840500)|HEAP_ALLOCATE|[50]|Bytes:5
11:03:20.0 (5869391)|HEAP_ALLOCATE|[56]|Bytes:5
11:03:20.0 (5878276)|HEAP_ALLOCATE|[64]|Bytes:7
11:03:20.0 (10062528)|VARIABLE_SCOPE_BEGIN|[10]|saDailyReportEditorForAdminCtl.CALL_TYPE_AU_HEARING|String|false|true
11:03:20.0 (10078257)|VARIABLE_SCOPE_BEGIN|[8]|saDailyReportEditorForAdminCtl.CALL_TYPE_DAILYREPORT|String|false|true
11:03:20.0 (10084845)|VARIABLE_SCOPE_BEGIN|[9]|saDailyReportEditorForAdminCtl.CALL_TYPE_SANX_HEARING|String|false|true
11:03:20.0 (10092187)|VARIABLE_SCOPE_BEGIN|[3]|saDailyReportEditorForAdminCtl.PARAM_ID|String|false|true
11:03:20.0 (10099022)|VARIABLE_SCOPE_BEGIN|[4]|saDailyReportEditorForAdminCtl.SCROLL_TOP|String|false|true
11:03:20.0 (10105183)|VARIABLE_SCOPE_BEGIN|[6]|saDailyReportEditorForAdminCtl.URL_PARAM_NAME_CALLTYPE|String|false|true
11:03:20.0 (10111282)|VARIABLE_SCOPE_BEGIN|[5]|saDailyReportEditorForAdminCtl.URL_PARAM_NAME_ISCOPY|String|false|true
11:03:20.0 (10118663)|VARIABLE_SCOPE_BEGIN|[12]|saDailyReportEditorForAdminCtl.USER_BASE_QUERY|String|false|true
11:03:20.0 (10125006)|VARIABLE_SCOPE_BEGIN|[13]|saDailyReportEditorForAdminCtl.USER_BASE_QUERY_SA|String|false|true
11:03:20.0 (16055281)|VF_DESERIALIZE_VIEWSTATE_END
11:03:20.0 (20505339)|SYSTEM_MODE_ENTER|true
11:03:20.0 (20564421)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:48
11:03:20.0 (20592255)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:736
11:03:20.0 (20601703)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:277
11:03:20.0 (20608783)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:44
11:03:20.0 (20616529)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:1
11:03:20.0 (20651198)|VARIABLE_ASSIGNMENT|[EXTERNAL]|saDailyReportEditorForAdminCtl.CALL_TYPE_AU_HEARING|"3"
11:03:20.0 (20661156)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:1
11:03:20.0 (20672301)|VARIABLE_ASSIGNMENT|[EXTERNAL]|saDailyReportEditorForAdminCtl.CALL_TYPE_DAILYREPORT|"1"
11:03:20.0 (20680283)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:1
11:03:20.0 (20688871)|VARIABLE_ASSIGNMENT|[EXTERNAL]|saDailyReportEditorForAdminCtl.CALL_TYPE_SANX_HEARING|"2"
11:03:20.0 (20695635)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:2
11:03:20.0 (20706352)|VARIABLE_ASSIGNMENT|[EXTERNAL]|saDailyReportEditorForAdminCtl.PARAM_ID|"id"
11:03:20.0 (20714408)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:3
11:03:20.0 (20726095)|VARIABLE_ASSIGNMENT|[EXTERNAL]|saDailyReportEditorForAdminCtl.SCROLL_TOP|"top"
11:03:20.0 (20733516)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:03:20.0 (20743926)|VARIABLE_ASSIGNMENT|[EXTERNAL]|saDailyReportEditorForAdminCtl.URL_PARAM_NAME_CALLTYPE|"type"
11:03:20.0 (20751991)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:6
11:03:20.0 (20763186)|VARIABLE_ASSIGNMENT|[EXTERNAL]|saDailyReportEditorForAdminCtl.URL_PARAM_NAME_ISCOPY|"isCopy"
11:03:20.0 (20770766)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:100
11:03:20.0 (20786602)|VARIABLE_ASSIGNMENT|[EXTERNAL]|saDailyReportEditorForAdminCtl.USER_BASE_QUERY|" SELECT id, Name, Pr (80 more) ..."
11:03:20.0 (20794834)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:220
11:03:20.0 (20807925)|VARIABLE_ASSIGNMENT|[EXTERNAL]|saDailyReportEditorForAdminCtl.USER_BASE_QUERY_SA|" SELECT id, (Select  (200 more) ..."
11:03:20.0 (20830855)|METHOD_ENTRY|[1]|01pN0000000aGlH|saDailyReportEditorForAdminCtl.saDailyReportEditorForAdminCtl()
11:03:20.0 (20842122)|STATEMENT_EXECUTE|[1]
11:03:20.0 (20849944)|STATEMENT_EXECUTE|[1]
11:03:20.0 (20864795)|SYSTEM_MODE_ENTER|false
11:03:20.0 (20887553)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
11:03:20.0 (20897071)|STATEMENT_EXECUTE|[1308]
11:03:20.0 (20900065)|STATEMENT_EXECUTE|[1865]
11:03:20.0 (20902291)|STATEMENT_EXECUTE|[1913]
11:03:20.0 (20911423)|SYSTEM_MODE_EXIT|false
11:03:20.0 (20927705)|METHOD_EXIT|[1]|saDailyReportEditorForAdminCtl
11:03:20.0 (21089392)|SYSTEM_MODE_ENTER|true
11:03:20.0 (21304135)|SYSTEM_MODE_ENTER|true
11:03:20.0 (21482315)|SYSTEM_MODE_ENTER|true
11:03:20.22 (22051962)|SYSTEM_MODE_ENTER|true
11:03:20.22 (22145344)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:38
11:03:20.22 (22156769)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:7
11:03:20.23 (23324361)|SYSTEM_MODE_ENTER|true
11:03:20.23 (23403144)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:03:20.23 (23414713)|VARIABLE_SCOPE_BEGIN|[88]|this|ApexPage.PageMessagesComponentController|true|false
11:03:20.23 (23459837)|VARIABLE_ASSIGNMENT|[88]|this|{}|0x369f7b1d
11:03:20.23 (23471546)|VARIABLE_SCOPE_BEGIN|[88]|escape|Boolean|false|false
11:03:20.23 (23484889)|VARIABLE_ASSIGNMENT|[88]|escape|null
11:03:20.0 (23640990)|SYSTEM_MODE_ENTER|true
11:03:20.0 (23944458)|SYSTEM_MODE_ENTER|true
11:03:20.0 (23991220)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:548
