42.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;NBA,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
11:01:19.0 (90579)|USER_INFO|[EXTERNAL]|005N00000057PfO|thomas.remy+kddi_gwdev01@globalway.co.jp|Japan Standard Time|GMT+09:00
11:01:19.0 (143397)|EXECUTION_STARTED
11:01:19.0 (148648)|CODE_UNIT_STARTED|[EXTERNAL]|066N0000000M4pW|VF: /apex/sadailyreport
11:01:19.0 (348393)|VF_DESERIALIZE_VIEWSTATE_BEGIN|066N0000000M4pW
11:01:19.0 (4088042)|HEAP_ALLOCATE|[72]|Bytes:3
11:01:19.0 (4142547)|HEAP_ALLOCATE|[77]|Bytes:152
11:01:19.0 (4163410)|HEAP_ALLOCATE|[342]|Bytes:408
11:01:19.0 (4181953)|HEAP_ALLOCATE|[355]|Bytes:408
11:01:19.0 (4199038)|HEAP_ALLOCATE|[467]|Bytes:48
11:01:19.0 (4229858)|HEAP_ALLOCATE|[139]|Bytes:6
11:01:19.0 (5262802)|HEAP_ALLOCATE|[50]|Bytes:5
11:01:19.0 (5300181)|HEAP_ALLOCATE|[56]|Bytes:5
11:01:19.0 (5312076)|HEAP_ALLOCATE|[64]|Bytes:7
11:01:19.0 (6139906)|VARIABLE_SCOPE_BEGIN|[3]|saDailyReportCtrl.SOURCE|String|false|true
11:01:19.0 (6157027)|VARIABLE_SCOPE_BEGIN|[4]|saDailyReportCtrl.SOURCE_ID|String|false|true
11:01:19.0 (7394618)|VARIABLE_SCOPE_BEGIN|[25]|auMainTopCompCtrl.TYPE_SCREEN_ACCOUNT_LIST|Integer|false|true
11:01:19.0 (7411577)|VARIABLE_SCOPE_BEGIN|[26]|auMainTopCompCtrl.TYPE_SCREEN_ACTIVITY_LIST|Integer|false|true
11:01:19.0 (7423078)|VARIABLE_SCOPE_BEGIN|[7]|auMainTopCompCtrl.TYPE_SCREEN_CX_SCREEN|Integer|false|true
11:01:19.0 (7435116)|VARIABLE_SCOPE_BEGIN|[8]|auMainTopCompCtrl.TYPE_SCREEN_CX_TIMELINE|Integer|false|true
11:01:19.0 (7445692)|VARIABLE_SCOPE_BEGIN|[9]|auMainTopCompCtrl.TYPE_SCREEN_EVENT_SCHEDULE|Integer|false|true
11:01:19.0 (7456987)|VARIABLE_SCOPE_BEGIN|[10]|auMainTopCompCtrl.TYPE_SCREEN_EVENT_SCHEDULE_LIST|Integer|false|true
11:01:19.0 (7467246)|VARIABLE_SCOPE_BEGIN|[27]|auMainTopCompCtrl.TYPE_SCREEN_FILE_LIST|Integer|false|true
11:01:19.0 (7477812)|VARIABLE_SCOPE_BEGIN|[24]|auMainTopCompCtrl.TYPE_SCREEN_HONBU_DIRECT|Integer|false|true
11:01:19.0 (7489194)|VARIABLE_SCOPE_BEGIN|[11]|auMainTopCompCtrl.TYPE_SCREEN_KNOWLEDGE_DASHBOARD|Integer|false|true
11:01:19.0 (7504525)|VARIABLE_SCOPE_BEGIN|[12]|auMainTopCompCtrl.TYPE_SCREEN_KNOWLEDGE_LIST|Integer|false|true
11:01:19.0 (7518041)|VARIABLE_SCOPE_BEGIN|[15]|auMainTopCompCtrl.TYPE_SCREEN_SA_CHATTER|Integer|false|true
11:01:19.0 (7530147)|VARIABLE_SCOPE_BEGIN|[16]|auMainTopCompCtrl.TYPE_SCREEN_SA_DAILYREPORT|Integer|false|true
11:01:19.0 (7543785)|VARIABLE_SCOPE_BEGIN|[22]|auMainTopCompCtrl.TYPE_SCREEN_SA_DAILYREPORTLIST|Integer|false|true
11:01:19.0 (7556944)|VARIABLE_SCOPE_BEGIN|[18]|auMainTopCompCtrl.TYPE_SCREEN_SA_DOCUMENTS|Integer|false|true
11:01:19.0 (7568588)|VARIABLE_SCOPE_BEGIN|[17]|auMainTopCompCtrl.TYPE_SCREEN_SA_ENQUETE|Integer|false|true
