38.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
10:57:02.0 (69400)|USER_INFO|[EXTERNAL]|005N00000057PfO|thomas.remy+kddi_gwdev01@globalway.co.jp|Japan Standard Time|GMT+09:00
10:57:02.0 (118178)|EXECUTION_STARTED
10:57:02.0 (126007)|CODE_UNIT_STARTED|[EXTERNAL]|066N0000000QNh4|VFRemote: auAddUserCtrl invoke(getUserList)
10:57:02.0 (1236315)|METHOD_ENTRY|[1]|01pN0000000fk6c|auAddUserCtrl.auAddUserCtrl()
10:57:02.0 (1427664)|METHOD_EXIT|[1]|auAddUserCtrl
10:57:02.0 (1977613)|METHOD_ENTRY|[297]||System.UserInfo.getUserId()
10:57:02.0 (2043334)|METHOD_EXIT|[297]||System.UserInfo.getUserId()
10:57:02.0 (5158292)|SOQL_EXECUTE_BEGIN|[297]|Aggregations:0|SELECT Id, Profile.Name FROM User WHERE Id = :tmpVar1
10:57:02.0 (10730351)|SOQL_EXECUTE_END|[297]|Rows:1
10:57:02.0 (13291195)|METHOD_ENTRY|[4]|01pN0000000Miks|auConstantCmn.auConstantCmn()
10:57:02.0 (13340306)|METHOD_EXIT|[4]|auConstantCmn
10:57:02.0 (13818989)|METHOD_ENTRY|[326]|01pN0000000fk6c|auAddUserCtrl.getChildRoles(List<UserRole>, String, Boolean, Boolean)
10:57:02.0 (14380027)|SOQL_EXECUTE_BEGIN|[134]|Aggregations:0|SELECT Id, DeveloperName, Name, ParentRoleId FROM UserRole WHERE PortalType != 'CustomerPortal' ORDER BY DeveloperName ASC NULLS FIRST
10:57:02.0 (20250812)|SOQL_EXECUTE_END|[134]|Rows:282
10:57:02.0 (24633821)|METHOD_ENTRY|[159]|01pN0000000fk6c|auAddUserCtrl.getChildRoles(List<UserRole>, String, Boolean, Boolean)
10:57:02.0 (27448376)|METHOD_ENTRY|[159]|01pN0000000fk6c|auAddUserCtrl.getChildRoles(List<UserRole>, String, Boolean, Boolean)
