38.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;NBA,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
18:35:44.0 (90906)|USER_INFO|[EXTERNAL]|0056F000006PtYl|gwadmin@gw.jp.kddi.gwdev01|日本標準時|GMT+09:00
18:35:44.0 (136158)|EXECUTION_STARTED
18:35:44.0 (141828)|CODE_UNIT_STARTED|[EXTERNAL]|066N0000000M59u|VF: /apex/saReport
18:35:44.0 (664796)|VF_DESERIALIZE_VIEWSTATE_BEGIN|066N0000000M59u
18:35:44.0 (16541768)|HEAP_ALLOCATE|[72]|Bytes:3
18:35:44.0 (16583031)|HEAP_ALLOCATE|[77]|Bytes:152
18:35:44.0 (16597869)|HEAP_ALLOCATE|[342]|Bytes:408
18:35:44.0 (16611367)|HEAP_ALLOCATE|[355]|Bytes:408
18:35:44.0 (16621635)|HEAP_ALLOCATE|[467]|Bytes:48
18:35:44.0 (16646431)|HEAP_ALLOCATE|[139]|Bytes:6
18:35:44.0 (18293471)|HEAP_ALLOCATE|[50]|Bytes:5
18:35:44.0 (18317385)|HEAP_ALLOCATE|[56]|Bytes:5
18:35:44.0 (18326453)|HEAP_ALLOCATE|[64]|Bytes:7
18:35:44.0 (21194748)|VARIABLE_SCOPE_BEGIN|[30]|saReportCtrl.ERROR_CATEGORY_MISSING|String|false|true
18:35:44.0 (21209218)|VARIABLE_SCOPE_BEGIN|[31]|saReportCtrl.ERROR_COMMENT_MISSING|String|false|true
18:35:44.0 (21218300)|VARIABLE_SCOPE_BEGIN|[29]|saReportCtrl.ERROR_TITLE_MISSING|String|false|true
18:35:44.0 (21227275)|VARIABLE_SCOPE_BEGIN|[32]|saReportCtrl.MESSAGE_ASK_FOR_VALIDATION|String|false|true
18:35:44.0 (21236008)|VARIABLE_SCOPE_BEGIN|[33]|saReportCtrl.MESSAGE_PUBLISHED|String|false|true
18:35:44.0 (21245486)|VARIABLE_SCOPE_BEGIN|[27]|saReportCtrl.SA_REPORT_STATE_NONE_LABEL|String|false|true
18:35:44.0 (21255704)|VARIABLE_SCOPE_BEGIN|[26]|saReportCtrl.SA_REPORT_STATE_NONE_VALUE|String|false|true
18:35:44.0 (21265697)|VARIABLE_SCOPE_BEGIN|[8]|saReportCtrl.SEARCH_COUNT_AVERAGE_LABEL|String|false|true
18:35:44.0 (21274181)|VARIABLE_SCOPE_BEGIN|[11]|saReportCtrl.SEARCH_COUNT_AVERAGE_VALUE|String|false|true
18:35:44.0 (21282899)|VARIABLE_SCOPE_BEGIN|[7]|saReportCtrl.SEARCH_COUNT_FEW_LABEL|String|false|true
18:35:44.0 (21292106)|VARIABLE_SCOPE_BEGIN|[10]|saReportCtrl.SEARCH_COUNT_FEW_VALUE|String|false|true
18:35:44.0 (21301361)|VARIABLE_SCOPE_BEGIN|[9]|saReportCtrl.SEARCH_COUNT_LOT_LABEL|String|false|true
18:35:44.0 (21310613)|VARIABLE_SCOPE_BEGIN|[12]|saReportCtrl.SEARCH_COUNT_LOT_VALUE|String|false|true
18:35:44.0 (21319972)|VARIABLE_SCOPE_BEGIN|[17]|saReportCtrl.SORTED_BY_FAVORITES_LABEL|String|false|true
18:35:44.0 (21330078)|VARIABLE_SCOPE_BEGIN|[23]|saReportCtrl.SORTED_BY_FAVORITES_VALUE|String|false|true
18:35:44.0 (21340558)|VARIABLE_SCOPE_BEGIN|[15]|saReportCtrl.SORTED_BY_NEWS_LABEL|String|false|true
18:35:44.0 (21351406)|VARIABLE_SCOPE_BEGIN|[21]|saReportCtrl.SORTED_BY_NEWS_VALUE|String|false|true
18:35:44.0 (21361352)|VARIABLE_SCOPE_BEGIN|[14]|saReportCtrl.SORTED_BY_NONE_LABEL|String|false|true
18:35:44.0 (21372058)|VARIABLE_SCOPE_BEGIN|[20]|saReportCtrl.SORTED_BY_NONE_VALUE|String|false|true
18:35:44.0 (21382927)|VARIABLE_SCOPE_BEGIN|[16]|saReportCtrl.SORTED_BY_NUMBER_OF_VIEWS_LABEL|String|false|true
18:35:44.0 (21393612)|VARIABLE_SCOPE_BEGIN|[22]|saReportCtrl.SORTED_BY_NUMBER_OF_VIEWS_VALUE|String|false|true
