36.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;NBA,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
18:59:00.0 (93994)|USER_INFO|[EXTERNAL]|005N00000057RPN|duc.huynhmanh+kddi-gwdev01@globalway.co.jp|日本標準時|GMT+09:00
18:59:00.0 (131715)|EXECUTION_STARTED
18:59:00.0 (136421)|CODE_UNIT_STARTED|[EXTERNAL]|066N0000000R0yN|VF: /apex/kdActivityList
18:59:00.0 (715119)|VF_DESERIALIZE_VIEWSTATE_BEGIN|066N0000000R0yN
18:59:00.0 (5805697)|HEAP_ALLOCATE|[72]|Bytes:3
18:59:00.0 (5857507)|HEAP_ALLOCATE|[77]|Bytes:152
18:59:00.0 (5877007)|HEAP_ALLOCATE|[342]|Bytes:408
18:59:00.0 (5895686)|HEAP_ALLOCATE|[355]|Bytes:408
18:59:00.0 (5910661)|HEAP_ALLOCATE|[467]|Bytes:48
18:59:00.0 (5942157)|HEAP_ALLOCATE|[139]|Bytes:6
18:59:00.0 (6638303)|HEAP_ALLOCATE|[50]|Bytes:5
18:59:00.0 (6670410)|HEAP_ALLOCATE|[56]|Bytes:5
18:59:00.0 (6680744)|HEAP_ALLOCATE|[64]|Bytes:7
18:59:00.0 (7029911)|VARIABLE_SCOPE_BEGIN|[10]|kdActivityListCtrl.COOKIE_ACCOUNTID|String|false|true
18:59:00.0 (7042235)|VARIABLE_SCOPE_BEGIN|[14]|kdActivityListCtrl.COOKIE_CATEGORY|String|false|true
18:59:00.0 (7049419)|VARIABLE_SCOPE_BEGIN|[17]|kdActivityListCtrl.COOKIE_EXPIRATION_DATE|Integer|false|true
18:59:00.0 (7056419)|VARIABLE_SCOPE_BEGIN|[15]|kdActivityListCtrl.COOKIE_FREETEXT|String|false|true
18:59:00.0 (7063854)|VARIABLE_SCOPE_BEGIN|[12]|kdActivityListCtrl.COOKIE_FROM|String|false|true
18:59:00.0 (7070673)|VARIABLE_SCOPE_BEGIN|[16]|kdActivityListCtrl.COOKIE_LABEL_INIT_SEARCH_FLG|String|false|true
18:59:00.0 (7077909)|VARIABLE_SCOPE_BEGIN|[11]|kdActivityListCtrl.COOKIE_MONTH|String|false|true
18:59:00.0 (7083757)|VARIABLE_SCOPE_BEGIN|[9]|kdActivityListCtrl.COOKIE_PREFIX|String|false|true
18:59:00.0 (7089481)|VARIABLE_SCOPE_BEGIN|[13]|kdActivityListCtrl.COOKIE_TO|String|false|true
18:59:00.0 (8833465)|VARIABLE_SCOPE_BEGIN|[25]|auMainTopCompCtrl.TYPE_SCREEN_ACCOUNT_LIST|Integer|false|true
18:59:00.0 (8846968)|VARIABLE_SCOPE_BEGIN|[26]|auMainTopCompCtrl.TYPE_SCREEN_ACTIVITY_LIST|Integer|false|true
18:59:00.0 (8854196)|VARIABLE_SCOPE_BEGIN|[7]|auMainTopCompCtrl.TYPE_SCREEN_CX_SCREEN|Integer|false|true
